OBJECTID,ROUTE_ID,BEGIN_POINT,END_POINT,FC_FC_CODE,FC_CODE_DESC,TOWN_NUMBER,TOWN_NAME,YEAR,GlobalID,speed
49933,"0710036",0,0.86,"7",Local,"071",LEDYARD,"2024",{C7DA42B5-8733-4F2E-8B3C-E8BF188544EF},25
49934,"0710062",0,0.18,"7",Local,"071",LEDYARD,"2024",{BBB54D45-85EE-4F42-8FDD-951F6C90886E},25
49935,"0710066",0,0.63,"7",Local,"071",LEDYARD,"2024",{0C41DEF5-178D-4BE6-B311-1B09E9A7B9DA},25
49936,"0710068",0,0.07,"7",Local,"071",LEDYARD,"2024",{3460A8D2-D251-4B1F-9988-87BB10637622},25
49937,"0710076",0,0.62,"7",Local,"071",LEDYARD,"2024",{DE15ABA4-E8EE-40A5-8614-D0C34B0CFE05},25
49938,"0710089",0,0.11,"7",Local,"071",LEDYARD,"2024",{6DCB464D-9FA8-4C0F-9B06-34F594EF2D20},25
49939,"0750260",0,0.18,"7",Local,"075",MADISON,"2024",{9818941F-C40D-4EDE-9061-3F0EE9859992},25
49940,"0750271",0,0.4,"7",Local,"075",MADISON,"2024",{7E91CA81-471F-4635-BC86-D116ECADCA44},25
49941,"0750273",0,0.33,"7",Local,"075",MADISON,"2024",{FECFF52E-D683-42A7-8D38-250FEE91BE92},25
49942,"0750280",0,0.14,"7",Local,"075",MADISON,"2024",{92663787-A977-4E62-A58D-F14CADB52601},25
49943,"0750284",0,0.15,"7",Local,"075",MADISON,"2024",{33676DA2-1026-4DB4-A0DA-A192E391AFD4},25
49944,"0750300",0,0.07,"7",Local,"075",MADISON,"2024",{BE7B353F-4820-433E-8909-A42077AE2CE1},25
49945,"0760002",0,1.5,"4",Minor Arterial,"076",MANCHESTER,"2024",{B2225841-9D68-4A62-933B-5570D7538328},40
49946,"0760009",0,0.24,"7",Local,"076",MANCHESTER,"2024",{EFFED31C-B4FD-4ED2-81C5-093F74307F30},25
49947,"0760020",0,0.07,"7",Local,"076",MANCHESTER,"2024",{0AABC791-8A6B-4C8A-BFBD-21B1628C3F02},25
49948,"0760027",0,0.09,"7",Local,"076",MANCHESTER,"2024",{C323A61B-3463-4744-9187-93B56AAFFA8A},25
49949,"0760043",0.61,0.96,"6",Minor Collector,"076",MANCHESTER,"2024",{CD28126E-5F58-41BA-BD07-50522974B506},30
49950,"0760046",0,0.47,"7",Local,"076",MANCHESTER,"2024",{0AF43498-F9D5-4F60-8C12-70994A360EAF},25
49951,"0790113R",0.9,0.93,"4",Minor Arterial,"079",MERIDEN,"2024",{80B87E2D-123F-4AA4-9CC0-8174474860EC},40
49952,"0790158",0,0.13,"7",Local,"079",MERIDEN,"2024",{80685844-06B8-4FA9-AD75-FF9468E84C26},25
49953,"0790179",0,0.16,"7",Local,"079",MERIDEN,"2024",{11C7313B-85EE-41D3-B329-42AEBB09B10F},25
49954,"0790181",0,0.16,"7",Local,"079",MERIDEN,"2024",{8D01DF4D-362B-4176-9AD1-3570EFD920C1},25
49955,"0790197",0,0.16,"7",Local,"079",MERIDEN,"2024",{19AA8D67-81E7-432A-B787-C191C6D0507A},25
49956,"0790199",0,0.11,"7",Local,"079",MERIDEN,"2024",{D01FF08D-F29C-48A3-B952-56CC6721D109},25
49957,"0790205",0,0.53,"7",Local,"079",MERIDEN,"2024",{92CA252B-7A72-4585-80A4-624D05565ED4},25
49958,"0790236",0,0.15,"7",Local,"079",MERIDEN,"2024",{BDCB8290-70DE-4ADF-837B-66E936A61179},25
49959,"0790253",0,0.15,"7",Local,"079",MERIDEN,"2024",{8A2DDE38-D0A8-4D3F-B4BD-7542F8BF5CE5},25
49960,"0790255",0,0.17,"7",Local,"079",MERIDEN,"2024",{282B4047-E6B3-4F8D-AA02-2E05AD645BC7},25
49961,"0790260",0,0.15,"7",Local,"079",MERIDEN,"2024",{D4F76054-2CAA-4321-A8BD-E33701AC1468},25
49962,"0790267",0,0.1,"7",Local,"079",MERIDEN,"2024",{3160D02D-59AE-401D-ABC8-9BF855F6C919},25
49963,"0790282",0,0.16,"7",Local,"079",MERIDEN,"2024",{B8F92490-C144-4D68-8DB4-2014DFEA4D05},25
49964,"0660031",0,1.16,"7",Local,"066",HEBRON,"2024",{936F48BF-F604-4BA2-9C70-46D18EB741B9},25
49965,"0660040",0,0.54,"7",Local,"066",HEBRON,"2024",{63528F98-AFB9-48E2-8478-A8405BFCADE5},25
49966,"0660041",0,2.21,"5",Major Collector,"066",HEBRON,"2024",{C6B6057F-CF49-40F2-9CCB-5652AF8A7575},30
49967,"0660063",0,0.56,"7",Local,"066",HEBRON,"2024",{B339B14A-E212-4764-85C5-26C4625AEDB0},25
49968,"0660071",0,0.29,"7",Local,"066",HEBRON,"2024",{5CAB792A-D76A-4A01-8F88-BFFAA8180838},25
49969,"0660084",0,0.56,"7",Local,"066",HEBRON,"2024",{9DAA8EB2-4A85-49D6-9B1D-E18C3164EC3E},25
49970,"0710120",0,1.36,"7",Local,"071",LEDYARD,"2024",{9D38F20E-6DBF-4B02-B1FB-98D3EAFD2888},25
49971,"0710122",0,0.18,"7",Local,"071",LEDYARD,"2024",{BDFA163E-1604-4002-BB0E-EA4D5AE9CC22},25
49972,"0710133",0,0.08,"7",Local,"071",LEDYARD,"2024",{42D9A4FB-EF8E-4923-9783-84E847696036},25
49973,"0710136",0,0.31,"7",Local,"071",LEDYARD,"2024",{8CDD9E02-1D8E-41A9-95BF-5F64245B7355},25
49974,"0710143R",0,0.06,"7",Local,"071",LEDYARD,"2024",{1B17D5F4-3FB6-47B8-A4D0-0FDCD048869A},25
49975,"0710154",0,0.24,"7",Local,"071",LEDYARD,"2024",{FE235586-34D1-476D-A8F9-D03C2970EA39},25
49976,"0760047",0,1.66,"7",Local,"076",MANCHESTER,"2024",{C326FDDA-CB67-4A57-9009-1CFED2D4CEBB},25
49977,"0760048",0,0.46,"7",Local,"076",MANCHESTER,"2024",{A8CFAED2-8716-4397-BEE1-8ED279780F8B},25
49978,"0760055",0,0.6,"7",Local,"076",MANCHESTER,"2024",{3A35C90C-B916-4E04-A2B2-00AB99B30453},25
49979,"0760073",0,0.25,"7",Local,"076",MANCHESTER,"2024",{F8C75899-8E73-46A5-A462-80AB92844C55},25
49980,"0760079",0,0.31,"7",Local,"076",MANCHESTER,"2024",{65A028B9-2D1E-4782-8686-971B4873CB86},25
49981,"0760081",0,0.15,"7",Local,"076",MANCHESTER,"2024",{08B85E64-460A-48AC-9721-DDAAF76AD26D},25
49982,"0760085",0,0.09,"7",Local,"076",MANCHESTER,"2024",{18B2FC9C-C186-4269-AC25-AE905B9B6904},25
49983,"0790283",0,1.49,"5",Major Collector,"079",MERIDEN,"2024",{CDF35FF6-B8DE-453F-BE26-255CB44721C3},30
49984,"0790287",0,1.15,"4",Minor Arterial,"079",MERIDEN,"2024",{0FB22223-D300-4232-A953-A5AE4F8BC8C2},40
49985,"0790289",0,0.05,"7",Local,"079",MERIDEN,"2024",{C87E8611-3C54-4704-B9A8-24901B00C8B1},25
49986,"0790302",0,0.12,"7",Local,"079",MERIDEN,"2024",{EF5617F7-5D44-4481-9BFE-C32B76CFCE39},25
49987,"0790306",0,0.31,"7",Local,"079",MERIDEN,"2024",{B9DCF045-AF55-4CF0-9625-117FBC6B2859},25
49988,"0790309",0,0.1,"7",Local,"079",MERIDEN,"2024",{F1CDAA05-12DC-47AC-931F-18F0D00362BA},25
49989,"0790312",0,0.06,"7",Local,"079",MERIDEN,"2024",{E2D7EB63-4530-4256-AB0F-83455A11568B},25
49990,"0790322",0,0.08,"7",Local,"079",MERIDEN,"2024",{7EB25C16-877E-461F-B3DC-AF52527FB482},25
49991,"0790324",0,0.04,"7",Local,"079",MERIDEN,"2024",{A6351CF5-CEF5-4943-90BD-87BD31A83038},25
49992,"0790339",0,0.11,"7",Local,"079",MERIDEN,"2024",{699223C0-2C43-42FA-A053-275DB12EC465},25
49993,"0790342",0,0.15,"7",Local,"079",MERIDEN,"2024",{CA06BFA6-073D-4917-897D-B31D749B3C55},25
49994,"0790351",0,0.07,"7",Local,"079",MERIDEN,"2024",{497A5A16-E338-4DE8-AD6C-1C9352AA3712},25
49995,"0660085",0,0.38,"7",Local,"066",HEBRON,"2024",{CC01CA9A-85D0-4DF6-B11B-6BCFFCBC14B0},25
49996,"0660086",0,0.15,"7",Local,"066",HEBRON,"2024",{966CE3CF-A261-475F-B161-7E530A59C98A},25
49997,"0660087",0,0.41,"7",Local,"066",HEBRON,"2024",{AFB38950-1AAE-4D01-8DAC-42EA3A0F74D5},25
49998,"0660088",0,0.56,"7",Local,"066",HEBRON,"2024",{6DCCE9CA-98DA-482B-9D87-ED0D29F1DC4A},25
49999,"0660089",0,0.22,"7",Local,"066",HEBRON,"2024",{D50A99FA-C2F2-4D82-9F8C-65300A7207CE},25
50000,"0660095",0,0.74,"7",Local,"066",HEBRON,"2024",{5916F941-A049-4319-9D00-EE8C81B68495},25
50001,"0660096",0,0.77,"7",Local,"066",HEBRON,"2024",{9CBBBA1D-C8CD-4889-B5BD-91B960A2B75F},25
50002,"0660102",0,0.52,"7",Local,"066",HEBRON,"2024",{7CEE03E8-2BD2-4FB6-BE2A-D532942A878D},25
50003,"0660110",0,0.65,"7",Local,"066",HEBRON,"2024",{C97CF7B2-9468-4A32-81C0-6EAAE31B85A8},25
50004,"0710160",2.84,4.05,"5",Major Collector,"071",LEDYARD,"2024",{18FE9E93-533B-4F53-B7D4-18406010B711},30
50005,"0710178",0,0.07,"7",Local,"071",LEDYARD,"2024",{8269F058-28D9-49F5-BDD3-681CAAC2F889},25
50006,"0710186",0,0.12,"7",Local,"071",LEDYARD,"2024",{C30ECA95-1B16-4A22-A4E7-09F5CD2CEE94},25
50007,"0710215",0,0.25,"7",Local,"071",LEDYARD,"2024",{B8A4E84F-F075-4AC1-875D-5FAC90D1669C},25
50008,"0710218",0,0.09,"7",Local,"071",LEDYARD,"2024",{35836A55-1FED-4409-B123-9FFD0BA64A5D},25
50009,"0710220",0,0.28,"7",Local,"071",LEDYARD,"2024",{F1034865-A466-4054-91CB-E11B3B717113},25
50010,"0710235",0,0.38,"7",Local,"071",LEDYARD,"2024",{A96B56CA-7B60-4081-B2F7-D883170879B8},25
50011,"0710237",0,0.24,"7",Local,"071",LEDYARD,"2024",{D874C4A1-7195-455D-9B1B-8A8A82A9B00D},25
50012,"0710240",0,0.13,"7",Local,"071",LEDYARD,"2024",{9EF0EB11-426C-4029-BDD8-676B1AB4607F},25
50013,"0760086",0,0.59,"7",Local,"076",MANCHESTER,"2024",{39BE20E5-94A4-4CC1-92A0-9D1D9AF38F77},25
50014,"0760090",0,0.35,"7",Local,"076",MANCHESTER,"2024",{B914641B-8201-49CC-8DCD-AE329FE378A3},25
50015,"0760104",0,0.09,"7",Local,"076",MANCHESTER,"2024",{6768C0D3-F51D-49C2-8DF1-DAA7D69A1B34},25
50016,"0760110",0,0.15,"7",Local,"076",MANCHESTER,"2024",{612D7EE6-60AF-4B29-9A7F-842C2D0FEE92},25
50017,"0760117",0,0.6,"7",Local,"076",MANCHESTER,"2024",{C9E4AC46-5674-46BD-878A-C6305A9DC967},25
50018,"0760119",0,0.14,"7",Local,"076",MANCHESTER,"2024",{9BBE9479-A93A-4846-8421-3CD4DEA1B82C},25
50019,"0760126",0,0.52,"7",Local,"076",MANCHESTER,"2024",{4905BE85-073E-49BC-AE4E-97580F8EAED3},25
50020,"0760131",0,0.39,"7",Local,"076",MANCHESTER,"2024",{18AD492B-87CA-45A1-9C64-29418113AB5C},25
50021,"0760141",0,0.34,"7",Local,"076",MANCHESTER,"2024",{B9764C82-AF72-4A06-85AC-C41252BD6101},25
50022,"0760169",0,0.07,"7",Local,"076",MANCHESTER,"2024",{C763C100-C644-4CF9-89F3-57ECFFF20DCD},25
50023,"0760177",0,0.23,"7",Local,"076",MANCHESTER,"2024",{31B26CF7-83E6-4470-BC70-BFCA2A2D103D},25
50024,"0760179",0,0.09,"7",Local,"076",MANCHESTER,"2024",{AE7A274B-2823-4D6D-9DE5-1582A49CAB18},25
50025,"0760181",0,0.13,"7",Local,"076",MANCHESTER,"2024",{CFCD9047-6A0F-4851-9E14-D3B5573E1265},25
50026,"0760190",0,0.97,"7",Local,"076",MANCHESTER,"2024",{495B6C8B-848A-4865-9FF3-3A2367281B64},25
50027,"0790378",0,0.16,"7",Local,"079",MERIDEN,"2024",{F43B725D-A56A-4500-9588-C5A783A10231},25
50028,"0790379",0,0.27,"7",Local,"079",MERIDEN,"2024",{CF9982C0-FF3E-4A9A-9D00-C5D87ACAC92B},25
50029,"0790393",0,0.5,"7",Local,"079",MERIDEN,"2024",{77D4F00A-A538-4243-8164-F04C749EF9D6},25
50030,"0790410R",0,0.62,"5",Major Collector,"079",MERIDEN,"2024",{EB71076E-309F-4FE4-9629-A9553420194F},30
50031,"0790412",0,0.47,"7",Local,"079",MERIDEN,"2024",{2399D568-D885-4C8A-9E1F-E2EF17419EB3},25
50032,"0790427",0,0.32,"7",Local,"079",MERIDEN,"2024",{B44075BF-C799-43CB-8EEF-C20A0A0CB856},25
50033,"0790435",1.13,1.35,"7",Local,"079",MERIDEN,"2024",{B69F85E5-F0A2-4053-BBBE-4C94C9D0E747},25
50034,"0790444",0,0.08,"7",Local,"079",MERIDEN,"2024",{6776FD11-C2E7-4CDA-9217-761ABF719E88},25
50035,"0790453",0,0.21,"7",Local,"079",MERIDEN,"2024",{06B5C2D2-02AF-40D2-8C5F-4C31635EF92D},25
50036,"0790460",0,0.08,"7",Local,"079",MERIDEN,"2024",{533F8FA3-23C9-4310-AB1C-0DD502377CEB},25
50037,"0660115",0,0.21,"7",Local,"066",HEBRON,"2024",{F10F046B-4E51-4E89-8B40-5C85EFD24EEE},25
50038,"0660118",0,0.58,"7",Local,"066",HEBRON,"2024",{6D1473F6-A3B5-41AF-9C5D-8C88000DC5CA},25
50039,"0660125",0,0.3,"7",Local,"066",HEBRON,"2024",{2D17E52E-576B-4E1C-881D-7A6D4FA43903},25
50040,"0660145",0,0.33,"7",Local,"066",HEBRON,"2024",{CDC8B7EA-4630-4018-9EF7-9DF9625C4D98},25
50041,"0670015",0,1.89,"7",Local,"067",KENT,"2024",{FE0B8B34-50F8-4296-A798-F0042DE95FFA},25
50042,"0710251",0,0.7,"7",Local,"071",LEDYARD,"2024",{F980B8BF-8DDC-4ADE-8D9E-6C2345578408},25
50043,"0710260",0,0.09,"7",Local,"071",LEDYARD,"2024",{C2F5762B-BA94-4614-9D31-F8EA47CA146F},25
50044,"0710262",0,0.18,"7",Local,"071",LEDYARD,"2024",{EA2037FB-C7BA-43AB-A75A-97060184C2E7},25
50045,"0710273",0,0.08,"7",Local,"071",LEDYARD,"2024",{FA7C806D-2FAD-4569-B384-5C1F756B79AA},25
50046,"0710275",0,0.13,"7",Local,"071",LEDYARD,"2024",{01568DE8-1E7F-4369-B52B-C38D671B0BE9},25
50047,"0710276",0,0.44,"7",Local,"071",LEDYARD,"2024",{B5808F0F-35F7-4FEA-8C38-BD0A2E43AC18},25
50048,"0760193",0,0.37,"7",Local,"076",MANCHESTER,"2024",{3C3E83E5-5368-4D80-B987-5CF947186C87},25
50049,"0760203",0,0.1,"7",Local,"076",MANCHESTER,"2024",{1D635398-0747-470D-8971-073DAB64B3E5},25
50050,"0760207",0,1.69,"7",Local,"076",MANCHESTER,"2024",{538DCAD8-C5AC-477B-B19E-BE2A2AECBA27},25
50051,"0760209",0,0.8,"7",Local,"076",MANCHESTER,"2024",{4EA31091-94B0-40E9-BCDB-EA3D39716409},25
50052,"0760217",0,0.41,"7",Local,"076",MANCHESTER,"2024",{A4EA04D9-F5BC-47CD-ADF7-5CCF2257B9A9},25
50053,"0760223",0,0.11,"7",Local,"076",MANCHESTER,"2024",{782E7680-BA02-4D3F-ACD1-31AD3ACF7F7D},25
50054,"0760225",0,0.1,"7",Local,"076",MANCHESTER,"2024",{3AC5DFFE-E6CC-430B-9E35-D0020ADFD71A},25
50055,"0760226",0,0.07,"7",Local,"076",MANCHESTER,"2024",{83E5B81F-E468-461E-B875-43186CE8CB16},25
50056,"0760233",0,0.34,"7",Local,"076",MANCHESTER,"2024",{A1E2A79F-4731-4DE9-AEDF-C5DA650524CE},25
50057,"0760247",0,0.82,"7",Local,"076",MANCHESTER,"2024",{457575EC-2080-4691-B068-0FE6CAC8914B},25
50058,"0790571",0,0.22,"7",Local,"079",MERIDEN,"2024",{A5D3C3EB-AE43-4F06-9499-F5EAB85B1E03},25
50059,"0790573",0,0.24,"7",Local,"079",MERIDEN,"2024",{08BDB5D6-6C6C-46E6-805F-EB5F7F467541},25
50060,"0790585",0,0.07,"7",Local,"079",MERIDEN,"2024",{D27975C7-7F25-40F4-9CF5-F7FB765ABE2B},25
50061,"0790612",0,0.27,"7",Local,"079",MERIDEN,"2024",{6D842EA0-DA5F-4778-A059-49ADE7AAA16C},25
50062,"0790614",0,0.85,"7",Local,"079",MERIDEN,"2024",{298B9815-363F-4FCB-AA3E-4D2839AD23D9},25
50063,"0790636",0,0.08,"7",Local,"079",MERIDEN,"2024",{A0B49092-DBE7-40AA-A5C1-3D0F91D1A277},25
50064,"0790648",0,0.05,"7",Local,"079",MERIDEN,"2024",{7B26A883-321B-44ED-880A-D1D6356CA14E},25
50065,"0790651",0,0.09,"7",Local,"079",MERIDEN,"2024",{ED563B24-0C34-4354-96AA-3AB40D3CB920},25
50066,"0790661",0,0.15,"7",Local,"079",MERIDEN,"2024",{206E1DBE-D7E3-4497-A2F0-2B12E8285764},25
50067,"0790662",0,0.08,"7",Local,"079",MERIDEN,"2024",{326EBE03-9837-46FF-8071-813ADAF261E0},25
50068,"0790667",0,0.07,"7",Local,"079",MERIDEN,"2024",{D495FA2C-7357-45C4-92CF-B954227CDC08},25
50069,"0790671",0,0.09,"7",Local,"079",MERIDEN,"2024",{25E0DB87-683C-4413-934D-F6442303E318},25
50070,"0790673",0,0.15,"7",Local,"079",MERIDEN,"2024",{3A9A3EE8-7E6A-4467-B9E4-8FF0F0956B5B},25
50071,"0790674",0,0.4,"7",Local,"079",MERIDEN,"2024",{DBB779C0-2EF9-49ED-8F81-D6C19E69173B},25
50072,"0790691",0,0.23,"7",Local,"079",MERIDEN,"2024",{3BAA2BEF-5C02-4BCE-9230-BF1FC043E9CB},25
50073,"0790696",0,0.11,"7",Local,"079",MERIDEN,"2024",{DE1C8290-57BE-430E-8381-814992F836F1},25
50074,"0670025",0,0.54,"7",Local,"067",KENT,"2024",{1F9444C0-B0F9-4CF3-972B-ABF69931721D},25
50075,"0670027",0,1.72,"6",Minor Collector,"067",KENT,"2024",{42ED3E10-1ECA-4163-9452-464ACFFD7699},30
50076,"0670039",0,1.28,"7",Local,"067",KENT,"2024",{452EF23D-6791-4ADE-87B8-0B4EB95E435A},25
50077,"0720002",0,0.68,"7",Local,"072",LISBON,"2024",{64BB7CD0-E263-44A7-9749-2D55A83FF2F0},25
50078,"0720007",0,0.74,"7",Local,"072",LISBON,"2024",{DFA78BEC-DE19-4C22-99A0-1A6DF2F2CD6E},25
50079,"0720012",0,0.17,"7",Local,"072",LISBON,"2024",{60CFADDD-BF3A-4EE3-A462-1779684498DB},25
50080,"0720019",0,0.21,"7",Local,"072",LISBON,"2024",{4CB8BE6D-3B36-4FDF-A897-506935CDCC68},25
50081,"0720031",0,0.76,"7",Local,"072",LISBON,"2024",{A3AE528C-D0D3-49F2-A2C5-8E4A51722A63},25
50082,"0720032",0,0.36,"7",Local,"072",LISBON,"2024",{3CBD08C9-1C29-4A42-8A2D-6187171B1F29},25
50083,"0760254",0,2.32,"5",Major Collector,"076",MANCHESTER,"2024",{CE9C8C1C-F0DD-4EE0-A728-554893C7F6A8},30
50084,"0760262",0,0.15,"7",Local,"076",MANCHESTER,"2024",{6CD5456A-4E0E-42BB-A3F0-7391552B710B},25
50085,"0760267",0,0.27,"7",Local,"076",MANCHESTER,"2024",{EEB41FA0-C165-452C-9BBF-FE4260E7400A},25
50086,"0760268",0,0.52,"7",Local,"076",MANCHESTER,"2024",{7DF50912-9C94-49C6-8FBB-92F78802826C},25
50087,"0760302",0,0.07,"7",Local,"076",MANCHESTER,"2024",{CA88D73E-04F4-4432-840C-54355BF35369},25
50088,"0760306",0,0.12,"7",Local,"076",MANCHESTER,"2024",{5615FE2B-8B68-4771-974B-80E04DC7E8B4},25
50089,"0760339",0,2,"4",Minor Arterial,"076",MANCHESTER,"2024",{4643B63B-3AB9-40F3-887D-0A263941FD04},40
50090,"0790485",0.07,1.03,"7",Local,"079",MERIDEN,"2024",{E6ED56EA-C74B-4720-8BC1-E1F78DD6A806},25
50091,"0790490",0,0.15,"7",Local,"079",MERIDEN,"2024",{689811B2-C9D9-4B1D-A50B-D15A3ED981DF},25
50092,"0790492",0,0.08,"5",Major Collector,"079",MERIDEN,"2024",{5C838426-CEAC-493C-91CE-56F25EE87DD6},30
50093,"0790499",0,0.74,"7",Local,"079",MERIDEN,"2024",{37DB5505-4806-4659-9C07-D6AAA0D34348},25
50094,"0790517",0,0.21,"7",Local,"079",MERIDEN,"2024",{28DDAFC4-A789-40C7-B461-1F2997D2F233},25
50095,"0790529",0,0.13,"7",Local,"079",MERIDEN,"2024",{C054459D-63C7-40A0-B182-E89F25F01D2B},25
50096,"0790533",0,0.59,"7",Local,"079",MERIDEN,"2024",{4FD2C02F-E0C0-42DF-B02C-868FEFFDC1B4},25
50097,"0790535",0,0.11,"7",Local,"079",MERIDEN,"2024",{3B934616-3166-4FFD-9583-2D9C52DEB2A4},25
50098,"0790551",0,0.31,"7",Local,"079",MERIDEN,"2024",{1F343548-B032-4A05-A8A8-CB15A5CA7D2E},25
50099,"0790556",0,0.19,"7",Local,"079",MERIDEN,"2024",{3543811F-52D8-4D40-B709-699F7B5766CC},25
50100,"0790564",0,0.04,"7",Local,"079",MERIDEN,"2024",{B230D235-579D-48B4-8C84-D52F69610B21},25
50101,"0670040",0,2.65,"7",Local,"067",KENT,"2024",{E8718256-7068-4648-A79D-FC6BB4210238},25
50102,"0670050",0,1.97,"7",Local,"067",KENT,"2024",{C0460F98-F786-4D85-885C-1665B164AB25},25
50103,"0670075",0,0.12,"7",Local,"067",KENT,"2024",{704B009F-39F3-4AC2-8AE4-C6D3252003B1},25
50104,"0670083",0,0.04,"7",Local,"067",KENT,"2024",{A8CAC5CF-4142-4189-86EA-8073A24472A4},25
50105,"0720048",0,0.38,"7",Local,"072",LISBON,"2024",{2FFFA190-FDF8-44E7-AE06-6E00831C719E},25
50106,"0730002",0,0.25,"7",Local,"073",LITCHFIELD,"2024",{84D016CF-E41E-463D-AABC-4887C9B4EDA8},25
50107,"0730008",0,0.58,"7",Local,"073",LITCHFIELD,"2024",{1150AF88-9117-4029-8033-C26A03FB2FCA},25
50108,"0730019",0.59,2.77,"6",Minor Collector,"073",LITCHFIELD,"2024",{B6693C8E-7A88-4DEB-A760-8ECD236FAF54},30
50109,"0730026",0,0.41,"7",Local,"073",LITCHFIELD,"2024",{6DC2467E-9803-4A6C-9327-97DE5CE19C38},25
50110,"0730029",0,0.18,"7",Local,"073",LITCHFIELD,"2024",{82529A72-66BE-4400-A251-679D9A03F933},25
50111,"0760352",0,0.21,"7",Local,"076",MANCHESTER,"2024",{87EF7F6C-D6D2-4AD5-8C59-7747BDD66F72},25
50112,"0760376",0,0.13,"7",Local,"076",MANCHESTER,"2024",{D844B8EA-7BF7-422D-BF10-6A28B8A41063},25
50113,"0760377",0,0.28,"7",Local,"076",MANCHESTER,"2024",{3DF1AB16-9DF1-4ECD-B7CE-714FE46EADF0},25
50114,"0760392",0,0.25,"7",Local,"076",MANCHESTER,"2024",{17F5A355-6FE2-4ECB-AD28-19C80FD21BBA},25
50115,"0760393",0,0.19,"7",Local,"076",MANCHESTER,"2024",{2C10D955-A308-48B9-A3C9-E2FBFB4B6076},25
50116,"0760394",0,0.2,"7",Local,"076",MANCHESTER,"2024",{83047ED7-10ED-4224-A30B-0C6554AC014E},25
50117,"0760411",0,0.15,"7",Local,"076",MANCHESTER,"2024",{05686754-0EAD-476C-9738-80CD063BA87A},25
50118,"0760415",0,0.08,"7",Local,"076",MANCHESTER,"2024",{9677E744-FC5E-43D9-88B2-B8A7DE26541C},25
50119,"0760418",0,0.3,"7",Local,"076",MANCHESTER,"2024",{24CB3A05-FDB6-4A02-8B84-1731237C1248},25
50120,"0760422",0,0.26,"7",Local,"076",MANCHESTER,"2024",{E9394401-BD01-4B6A-A47C-FEFF7D7DA9C8},25
50121,"0760424",0,0.06,"7",Local,"076",MANCHESTER,"2024",{2A6149A7-76AB-4085-9BE7-05AD56109BA2},25
50122,"0760425",0,0.08,"7",Local,"076",MANCHESTER,"2024",{3A3A95EF-AD56-43D1-8B15-7212476568D2},25
50123,"0760435",0,0.15,"7",Local,"076",MANCHESTER,"2024",{18C18967-8F2F-4DEA-A546-18BD45A6282A},25
50124,"0760443",0,0.18,"7",Local,"076",MANCHESTER,"2024",{3D2E2E70-8C51-46B0-8341-A6D04BA6E14D},25
50125,"0760448",0,0.37,"6",Minor Collector,"076",MANCHESTER,"2024",{FD9553CC-61E2-4BE8-B578-EBAC7B4B370C},30
50126,"0760449",0,0.18,"7",Local,"076",MANCHESTER,"2024",{0703C81B-B548-4C97-9CCD-B2249A2D0E2F},25
50127,"0760459",0,0.11,"7",Local,"076",MANCHESTER,"2024",{A0EEC8D0-AC57-4BBD-BE5B-F3FF8D0DA9E1},25
50128,"0760466",0,0.06,"7",Local,"076",MANCHESTER,"2024",{F2C1B879-4245-4835-BF69-2201FB5C8915},25
50129,"0760477R",1.98,2.15,"4",Minor Arterial,"076",MANCHESTER,"2024",{4FBD44CD-5BAB-4E40-8FED-9F7E7BE8C35E},40
50130,"0760478",0,0.12,"7",Local,"076",MANCHESTER,"2024",{A8FDA357-DB82-4865-B21D-3C8D88D5D4BC},25
50131,"0610337",0,0.23,"7",Local,"061",HAMDEN,"2024",{7A4CE92C-262D-4661-9208-E8AEA895CC72},25
50132,"0610342",0,0.14,"7",Local,"061",HAMDEN,"2024",{769338AD-D2E3-4F57-9525-5D7752F8FA99},25
50133,"0610345",0,0.13,"7",Local,"061",HAMDEN,"2024",{4BE1F03B-4C64-43D3-8F41-85FAB7BD8CD4},25
50134,"0610348",0,0.12,"7",Local,"061",HAMDEN,"2024",{AEEC557A-BF79-416A-B3B9-1D37F01237D2},25
50135,"0610363",0,0.04,"7",Local,"061",HAMDEN,"2024",{D097CB5E-8A32-490E-90B2-E09371C2E64C},25
50136,"0610372",0,0.07,"7",Local,"061",HAMDEN,"2024",{EFDD6CC9-A3A9-4C4D-B656-88C25C1B8832},25
50137,"0610379",0,0.26,"7",Local,"061",HAMDEN,"2024",{4EC4E514-60FB-424A-89E5-AD130E719F5F},25
50138,"0610382",0,1.26,"7",Local,"061",HAMDEN,"2024",{DE719258-7E01-49DB-B62C-98471F286435},25
50139,"0610391",0,0.13,"7",Local,"061",HAMDEN,"2024",{C56794FB-C75D-46B8-A7AE-7C119C91AB9D},25
50140,"0610396",0,0.11,"7",Local,"061",HAMDEN,"2024",{CBDAEA64-9ED4-43C2-B38D-C71D1D1A1F23},25
50141,"0610407",0,0.06,"7",Local,"061",HAMDEN,"2024",{A3671353-3E77-42A6-B8EC-F6A4CE05BA2C},25
50142,"0610408",0,0.03,"7",Local,"061",HAMDEN,"2024",{F86801D1-1D9D-4642-A90F-7ADB8DA08AA1},25
50143,"0610429",0,0.32,"5",Major Collector,"061",HAMDEN,"2024",{B88FD9DF-9DCE-4427-A94B-0863510F0F00},30
50144,"0610435",0,0.03,"7",Local,"061",HAMDEN,"2024",{FA545B7B-A015-472E-ADBA-8D776341947C},25
